id,lon_start,lat_start,lon_end,lat_end,frequency
10241,10.851347,52.465931,10.851361,52.4667,1.316872
10242,10.736915,52.431323,10.737121,52.432104,1.191246
10243,10.737121,52.432104,10.737326,52.432886,1.23375
10244,10.732895,52.422429,10.734501,52.422508,0.854027
10245,10.734501,52.422508,10.736106,52.422587,0.637977
10246,10.737097,52.422603,10.736106,52.422587,0.491318
10247,10.743674,52.422971,10.741878,52.422894,0.819813
10248,10.741878,52.422894,10.74046,52.422792,0.68331
10249,10.74046,52.422792,10.739042,52.422689,0.524154
10250,10.737097,52.422603,10.739042,52.422689,0.395407
10251,10.736527,52.41315,10.734502,52.413438,0.711423
10252,10.745969,52.408147,10.746679,52.40839,0.674713
10253,10.747105,52.40917,10.746679,52.40839,0.573052
10254,10.747276,52.410157,10.747105,52.40917,0.564645
10255,10.747276,52.410157,10.747534,52.411351,0.676904
10256,10.756862,52.395215,10.756599,52.395094,1.387525
10257,10.756717,52.395358,10.756862,52.395215,1.475979
10258,10.757319,52.394642,10.756862,52.395215,1.030915
10259,10.746302,52.398395,10.745439,52.398925,1.172344
10260,10.745439,52.398925,10.744576,52.399456,1.198454
10261,10.744576,52.399456,10.744693,52.39954,1.402259
10262,10.743931,52.398598,10.743532,52.399024,1.187391
10263,10.743532,52.399024,10.743306,52.398962,1.439931
10264,10.743532,52.399024,10.744576,52.399456,1.355611
10265,10.744693,52.39954,10.746253,52.400334,0.954204
10266,10.747653,52.401014,10.748902,52.40152,0.821035
10267,10.748902,52.40152,10.750151,52.402026,0.896725
10268,10.746253,52.400334,10.747653,52.401014,0.818387
10269,10.755015,52.401548,10.754051,52.402136,1.005293
10270,10.754051,52.402136,10.753087,52.402724,0.972298
10271,10.740704,52.385513,10.739784,52.386561,1.04785
10272,10.739784,52.386561,10.738863,52.387608,1.115981
10273,10.738863,52.387608,10.73825,52.388401,1.177397
10274,10.739682,52.392872,10.738744,52.393618,0.770665
10275,10.758233,52.399534,10.7593,52.398787,1.071163
10276,10.7593,52.398787,10.760366,52.398041,1.11985
10277,10.719871,52.365769,10.721827,52.366043,0.30103
10278,10.721827,52.366043,10.723782,52.366317,0.60206
10279,10.723782,52.366317,10.725657,52.366604,0.742018
10280,10.725657,52.366604,10.727531,52.366892,0.868947
10281,10.727531,52.366892,10.729405,52.367179,0.968715
10282,10.729405,52.367179,10.731279,52.367467,0.742739
10283,10.731279,52.367467,10.733153,52.367754,0.780211
10284,10.733153,52.367754,10.735028,52.368041,0.818511
10285,10.78256,52.41057,10.782128,52.40985,0.592357
10286,10.782128,52.40985,10.781696,52.40913,0.645322
10287,10.783079,52.411743,10.78279,52.411091,0.917516
10288,10.78279,52.411091,10.78256,52.41057,0.633748
10289,10.782073,52.411188,10.78279,52.411091,0.87105
10290,10.786771,52.417106,10.785108,52.417097,1.019062
10291,10.783625,52.412803,10.783079,52.411743,0.904336
10292,10.785729,52.413028,10.78392,52.413384,1.16496
10293,10.783782,52.414196,10.783083,52.413631,0.46752
10294,10.783083,52.413631,10.78392,52.413384,1.070926
10295,10.787417,52.418394,10.786771,52.417106,0.736196
10296,10.798769,52.425151,10.799134,52.426082,0.911776
10297,10.799134,52.426082,10.7995,52.427012,0.861263
10298,10.7995,52.427012,10.799865,52.427943,0.894968
10299,10.801646,52.427668,10.80322,52.427589,0.728172
10300,10.799865,52.427943,10.801646,52.427668,0.825767
10301,10.788107,52.429337,10.789013,52.429136,0.1951
10302,10.789013,52.429136,10.790424,52.428823,0.554648
10303,10.790424,52.428823,10.791836,52.42851,0.60329
10304,10.791836,52.42851,10.792639,52.429458,1.531866
10305,10.792639,52.429458,10.792993,52.429875,1.615766
10306,10.789507,52.428332,10.790623,52.428321,1.614149
10307,10.790623,52.428321,10.791738,52.428311,1.608708
10308,10.791738,52.428311,10.791474,52.427487,1.848144
10309,10.791474,52.427487,10.791209,52.426664,1.836532
10310,10.791738,52.428311,10.793229,52.428288,1.927362
10311,10.791738,52.428311,10.791836,52.42851,1.754717
10312,10.787817,52.421911,10.78966,52.421482,1.014976
10313,10.786376,52.422217,10.787817,52.421911,1.041352
10314,10.762308,52.426237,10.760916,52.425921,1.530768
10315,10.760916,52.425921,10.759524,52.425604,1.505436
10316,10.759524,52.425604,10.758132,52.425287,1.481907
10317,10.758132,52.425287,10.756478,52.424911,0.612538
10318,10.756478,52.424911,10.754824,52.424534,0.378079
10319,10.754824,52.424534,10.753169,52.424158,0.209912
10320,10.753169,52.424158,10.751515,52.423781,0.399803
10321,10.751515,52.423781,10.749453,52.423312,1.067801
10322,10.762308,52.426237,10.763832,52.426373,0.534273
10323,10.763832,52.426373,10.765355,52.426509,-0.196933
10324,10.749964,52.424785,10.749708,52.424049,1.219994
10325,10.749708,52.424049,10.749453,52.423312,1.245068
10326,10.831603,52.422869,10.831122,52.423872,0.743559
10327,10.831122,52.423872,10.830641,52.424875,0.66115
10328,10.831603,52.422869,10.831715,52.422066,1.212409
10329,10.832851,52.422893,10.831603,52.422869,1.017927
10330,10.82849,52.422719,10.830046,52.422794,0.897837
10331,10.830046,52.422794,10.831603,52.422869,0.971926
10332,10.765642,52.402564,10.767668,52.403073,0.062359
10333,10.767668,52.403073,10.769695,52.403582,0.104551
10334,10.769695,52.403582,10.771721,52.40409,0.486032
10335,10.791209,52.426664,10.790523,52.425471,1.815541
10336,10.789399,52.425545,10.790523,52.425471,1.337304
10337,10.792391,52.425035,10.790523,52.425471,1.586684
10338,10.794585,52.421083,10.795113,52.420938,0.635677
10339,10.794482,52.420307,10.792927,52.420742,0.81462
10340,10.794288,52.41971,10.792511,52.420112,0.137459
10341,10.790006,52.424919,10.791072,52.424603,0.93981
10342,10.777786,52.428419,10.777251,52.428395,0.702813
10343,10.777334,52.427258,10.777251,52.428395,1.338369
10344,10.777251,52.428395,10.776707,52.428372,1.382795
10345,10.783625,52.412803,10.78392,52.413384,0.981047
10346,10.78392,52.413384,10.784565,52.414658,0.572171
10347,10.784565,52.414658,10.784836,52.415877,0.555117
10348,10.784836,52.415877,10.785108,52.417097,0.701913
10349,10.785108,52.417097,10.785136,52.417728,0.922524
10350,10.785136,52.417728,10.784986,52.418459,0.943581
10351,10.799612,52.427981,10.798343,52.428127,1.230619
10352,10.798343,52.428127,10.797074,52.428273,1.273905
10353,10.797074,52.428273,10.795254,52.428273,1.491051
10354,10.795254,52.428273,10.793434,52.428273,1.517272
10355,10.797052,52.42896,10.797074,52.428273,1.075504
10356,10.798723,52.424902,10.798769,52.425151,1.032316
10357,10.80054,52.423029,10.799632,52.423966,0.886546
10358,10.799632,52.423966,10.798723,52.424902,0.833457
10359,10.798723,52.424902,10.79751,52.424914,1.048412
10360,10.791567,52.421052,10.792927,52.420742,1.105297
10361,10.792927,52.420742,10.793375,52.421348,0.988518
10362,10.77466,52.424932,10.776068,52.424784,0.542525
10363,10.753423,52.41502,10.753082,52.41574,0.775863
10364,10.753082,52.41574,10.752741,52.416459,0.970811
10365,10.752375,52.416382,10.752741,52.416459,1.265052
10366,10.752741,52.416459,10.752745,52.416767,1.331943
10367,10.745969,52.408147,10.744697,52.408016,0.788058
10368,10.744697,52.408016,10.743153,52.407858,1.049267
10369,10.743153,52.407858,10.741609,52.407699,1.218771
10370,10.787502,52.423302,10.787733,52.42384,0.460002
10371,10.78938,52.423492,10.788867,52.423621,0.89521
10372,10.732848,52.425284,10.733262,52.425318,-0.280738
10373,10.733262,52.425318,10.735303,52.425362,1.008475
10374,10.735303,52.425362,10.737344,52.425407,0.913658
10375,10.737344,52.425407,10.739385,52.425451,0.792276
10376,10.739385,52.425451,10.740366,52.425428,0.629253
10377,10.740366,52.425428,10.740607,52.425252,0.407822
10378,10.740607,52.425252,10.742182,52.425016,0.047987
10379,10.742182,52.425016,10.743655,52.425235,0.291762
10380,10.743655,52.425235,10.745128,52.425453,0.581002
10381,10.745128,52.425453,10.746793,52.425611,0.763648
10382,10.746793,52.425611,10.748457,52.425768,0.892258
10383,10.748457,52.425768,10.750122,52.425925,0.991356
10384,10.750122,52.425925,10.750915,52.426023,0.945644
10385,10.750536,52.425264,10.750915,52.426023,0.642916
10386,10.750915,52.426023,10.751347,52.426077,0.818763
10387,10.752206,52.424141,10.751776,52.425109,0.324518
10388,10.751776,52.425109,10.751347,52.426077,0.196416
10389,10.751347,52.426077,10.751545,52.426099,0.791312
10390,10.752438,52.426194,10.751545,52.426099,0.779535
10391,10.758651,52.42697,10.759114,52.427028,1.359342
10392,10.759114,52.427028,10.759506,52.427076,1.450037
10393,10.759506,52.427076,10.760914,52.427247,1.539503
10394,10.760914,52.427247,10.762323,52.427418,1.563008
10395,10.762323,52.427418,10.763288,52.427534,1.582905
10396,10.763288,52.427534,10.765167,52.427757,0.645351
10397,10.765167,52.427757,10.767046,52.427979,0.44724
10398,10.767046,52.427979,10.768924,52.428201,0.274355
10399,10.768924,52.428201,10.770803,52.428423,0.427493
10400,10.770803,52.428423,10.772682,52.428645,0.632459
10401,10.772682,52.428645,10.774561,52.428868,0.788147
10402,10.774561,52.428868,10.776608,52.42908,0.497778
10403,10.776608,52.42908,10.778655,52.429292,0.330652
10404,10.778655,52.429292,10.780702,52.429505,0.363159
10405,10.780702,52.429505,10.782749,52.429717,0.560035
10406,10.782749,52.429717,10.784736,52.429917,0.755951
10407,10.784736,52.429917,10.786722,52.430117,0.778778
10408,10.786722,52.430117,10.788709,52.430317,0.840503
10409,10.788709,52.430317,10.790835,52.430531,0.630724
10410,10.790835,52.430531,10.792961,52.430745,0.448282
10411,10.792961,52.430745,10.793027,52.430657,0.4159
10412,10.793027,52.430657,10.793585,52.430702,0.399578
10413,10.793585,52.430702,10.794828,52.430804,1.450921
10414,10.794828,52.430804,10.795596,52.430971,1.419203
10415,10.782749,52.429717,10.782591,52.430275,1.591525
10416,10.757308,52.426756,10.756344,52.426673,1.292362
10417,10.756859,52.425553,10.756344,52.426673,0.315341
10418,10.756344,52.426673,10.755926,52.426632,1.252954
10419,10.755798,52.427121,10.755926,52.426632,1.064234
10420,10.755926,52.426632,10.755343,52.426552,1.281964
10421,10.752558,52.425167,10.752329,52.425648,0.533372
10422,10.752329,52.425648,10.752438,52.426194,0.601019
10423,10.752438,52.426194,10.753891,52.426373,0.927026
10424,10.753891,52.426373,10.755343,52.426552,0.999166
10425,10.755343,52.426552,10.755365,52.425609,0.871156
10426,10.746153,52.444487,10.747412,52.443971,0.692137
10427,10.747412,52.443971,10.748672,52.443455,0.968221
10428,10.748672,52.443455,10.748989,52.443671,1.366376
10429,10.838877,52.433745,10.840386,52.434157,0.875466
10430,10.840386,52.434157,10.841895,52.43457,0.955446
10431,10.841895,52.43457,10.843606,52.435235,1.040776
10432,10.843606,52.435235,10.845317,52.435899,1.024606
10433,10.845317,52.435899,10.846357,52.436293,1.053625
10434,10.846357,52.436293,10.847397,52.436686,1.118724
10435,10.837937,52.433602,10.838877,52.433745,0.864526
10436,10.838877,52.433745,10.838602,52.434213,0.633298
10437,10.826701,52.432435,10.828531,52.432496,0.670238
10438,10.828531,52.432496,10.83036,52.432558,0.434485
10439,10.83036,52.432558,10.832255,52.432819,0.086997
10440,10.832255,52.432819,10.834149,52.43308,0.196876
10441,10.834149,52.43308,10.836043,52.433341,0.523287
10442,10.836043,52.433341,10.837937,52.433602,0.72601
10443,10.838602,52.434213,10.838334,52.434856,0.696162
10444,10.838334,52.434856,10.837349,52.435867,0.809972
10445,10.837349,52.435867,10.837288,52.436368,0.923334
10446,10.837288,52.436368,10.83828,52.436796,1.014912
10447,10.83828,52.436796,10.839272,52.437224,1.091286
10448,10.839272,52.437224,10.839974,52.437909,1.156438
10449,10.839974,52.437909,10.839907,52.43815,1.213138
10450,10.800308,52.431366,10.799643,52.431342,1.138217
10451,10.799643,52.431342,10.799765,52.431001,0.31111
10452,10.799765,52.431001,10.797742,52.430871,-1.328267
10453,10.797742,52.430871,10.795719,52.43074,0.290711
10454,10.795719,52.43074,10.795596,52.430971,0.596931
10455,10.795596,52.430971,10.797026,52.431214,1.308393
10456,10.797026,52.431214,10.798335,52.431278,1.266024
10457,10.798335,52.431278,10.799643,52.431342,1.220968
10458,10.743068,52.417502,10.743773,52.417399,1.104448
10459,10.740288,52.415247,10.740696,52.415419,1.034741
10460,10.739933,52.412976,10.74012,52.413177,1.482893
10461,10.74012,52.413177,10.739537,52.414257,0.735881
10462,10.739537,52.414257,10.740288,52.415247,0.753792
10463,10.740288,52.415247,10.740086,52.415405,0.697705
10464,10.740086,52.415405,10.740319,52.416216,0.527188
10465,10.740319,52.416216,10.740551,52.417028,0.482321
10466,10.760001,52.426202,10.759506,52.427076,0.74187
10467,10.757684,52.425734,10.757308,52.426756,0.767901
10468,10.757308,52.426756,10.758651,52.42697,1.322501
10469,10.757871,52.425774,10.758936,52.425988,0.313967
10470,10.758936,52.425988,10.760001,52.426202,0.562417
10471,10.731569,52.425219,10.732848,52.425284,0.30103
10472,10.755295,52.425375,10.755985,52.425357,-0.04676
10473,10.755985,52.425357,10.756859,52.425553,0.420994
10474,10.756859,52.425553,10.757684,52.425734,0.421499
10475,10.757684,52.425734,10.757871,52.425774,0.677243
10476,10.757871,52.425774,10.758132,52.425287,0.726227
10477,10.758132,52.425287,10.75792,52.425054,1.483893
10478,10.756963,52.42484,10.75792,52.425054,1.248628
10479,10.75792,52.425054,10.758421,52.424909,1.127516
10480,10.758421,52.424909,10.758807,52.424996,1.059597
10481,10.755785,52.424578,10.756963,52.42484,0.824394
10482,10.756963,52.42484,10.757449,52.424003,1.015417
10483,10.752428,52.424197,10.752806,52.424647,0.838837
10484,10.755654,52.423878,10.755566,52.424304,0.82985
10485,10.755566,52.424304,10.755785,52.424578,0.815517
10486,10.752428,52.424197,10.752206,52.424141,0.931415
10487,10.752206,52.424141,10.751445,52.423956,1.072283
10488,10.750167,52.424579,10.750536,52.425264,0.344713
10489,10.750536,52.425264,10.750863,52.425209,0.703971
10490,10.750863,52.425209,10.751445,52.423956,0.758419
10491,10.756612,52.423023,10.757231,52.423518,0.442836
10492,10.757231,52.423518,10.757267,52.42397,0.749152
10493,10.759059,52.424209,10.759102,52.424299,0.665592
10494,10.761781,52.424233,10.761969,52.424402,1.018485
10495,10.760508,52.424161,10.760484,52.424317,0.435336
10496,10.760484,52.424317,10.761568,52.424727,0.090754
10497,10.784496,52.41834,10.784986,52.418459,1.166578
10498,10.743761,52.42238,10.743674,52.422971,1.292198
10499,10.739611,52.412158,10.739933,52.412976,1.295284
10500,10.739933,52.412976,10.73994,52.412509,1.257358
10501,10.73994,52.412509,10.740242,52.412183,1.208508
10502,10.745145,52.410786,10.745239,52.41088,0.922705
10503,10.744027,52.410819,10.743707,52.410617,0.827109
10504,10.746966,52.409636,10.745802,52.410123,0.30103
10505,10.745802,52.410123,10.745145,52.410786,0.60206
10506,10.745145,52.410786,10.744646,52.410953,0.747284
10507,10.745749,52.411033,10.746841,52.410851,1.022413
10508,10.746745,52.408921,10.746112,52.408513,0.30103
10509,10.746112,52.408513,10.745265,52.409223,0.60206
10510,10.740595,52.412091,10.740242,52.412183,1.155952
10511,10.739305,52.411535,10.739611,52.412158,1.297263
10512,10.741083,52.4124,10.740595,52.412091,0.890519
10513,10.740595,52.412091,10.741944,52.411456,0.690408
10514,10.741944,52.411456,10.743293,52.41082,0.582792
10515,10.743577,52.409523,10.744695,52.40904,1.242259
10516,10.744695,52.40904,10.745265,52.409223,1.196287
10517,10.745265,52.409223,10.744486,52.40992,1.029587
10518,10.744486,52.40992,10.743707,52.410617,0.988446
10519,10.743707,52.410617,10.743293,52.41082,0.728535
10520,10.743293,52.41082,10.743565,52.411097,0.472369
10521,10.743565,52.411097,10.743573,52.411591,0.349575
10522,10.746031,52.403378,10.746415,52.403261,1.224375
10523,10.746758,52.401347,10.746586,52.402304,0.655882
10524,10.746586,52.402304,10.746415,52.403261,0.748165
10525,10.745301,52.403759,10.746031,52.403378,1.226752
10526,10.754279,52.399833,10.755256,52.400256,0.784731
10527,10.757898,52.401248,10.75695,52.400904,0.914698
10528,10.75695,52.400904,10.755256,52.400256,0.802779
10529,10.754279,52.399833,10.753191,52.399609,0.662288
10530,10.753191,52.399609,10.752103,52.399385,0.536362
10531,10.750499,52.400518,10.750199,52.399884,0.692414
10532,10.750199,52.399884,10.751491,52.399773,0.537904
10533,10.751491,52.399773,10.752103,52.399385,0.49029
10534,10.748706,52.398493,10.749013,52.398381,0.744842
10535,10.82593,52.445987,10.828093,52.446121,0.716348
10536,10.828093,52.446121,10.830256,52.446254,0.557506
10537,10.830256,52.446254,10.832419,52.446388,0.67743
10538,10.802884,52.44673,10.802197,52.446827,0.91091
10539,10.826451,52.438564,10.824425,52.438914,0.472955
10540,10.824425,52.438914,10.822398,52.439265,0.097125
10541,10.822398,52.439265,10.820372,52.439616,0.109308
10542,10.820372,52.439616,10.818345,52.439966,0.4834
10543,10.818345,52.439966,10.818186,52.44006,0.702312
10544,10.818186,52.44006,10.818271,52.440706,0.847457
10545,10.818271,52.440706,10.817967,52.44098,0.956076
10546,10.82239,52.440792,10.822114,52.44186,0.651045
10547,10.822114,52.44186,10.821838,52.442928,0.795613
10548,10.826451,52.438564,10.826509,52.439417,1.07503
10549,10.826509,52.439417,10.826566,52.44027,1.13909
10550,10.832665,52.437748,10.831336,52.437717,0.739965
10551,10.831336,52.437717,10.829708,52.438,0.54568
10552,10.829708,52.438,10.828079,52.438282,0.246685
10553,10.828079,52.438282,10.826451,52.438564,0.320894
10554,10.826451,52.438564,10.826369,52.437494,0.822577
10555,10.826369,52.437494,10.826286,52.436425,0.713654
10556,10.796212,52.427928,10.797632,52.427831,0.659573
10557,10.797632,52.427831,10.798034,52.427946,0.446022
10558,10.798034,52.427946,10.79895,52.42781,-0.001572
10559,10.79895,52.42781,10.799612,52.427981,0.45158
10560,10.793434,52.428273,10.79352,52.428081,1.494906
10561,10.79352,52.428081,10.794514,52.428074,1.463321
10562,10.794514,52.428074,10.794658,52.427881,1.433211
10563,10.794658,52.427881,10.795518,52.427928,1.401299
10564,10.811766,52.431385,10.810195,52.431337,0.784135
10565,10.810195,52.431337,10.808624,52.431288,0.692166
10566,10.808624,52.431288,10.807053,52.43124,0.329183
10567,10.807053,52.43124,10.805367,52.431272,0.320757
10568,10.805367,52.431272,10.803681,52.431303,0.521533
10569,10.803681,52.431303,10.801994,52.431335,0.707693
10570,10.801994,52.431335,10.800308,52.431366,0.84789
10571,10.798769,52.425151,10.799155,52.425001,0.924196
10572,10.799155,52.425001,10.80031,52.424939,0.840871
10573,10.80031,52.424939,10.801464,52.424877,0.785203
10574,10.800922,52.420197,10.801238,52.420287,1.043028
10575,10.781819,52.409871,10.780939,52.410335,0.89862
10576,10.780939,52.410335,10.78006,52.410799,0.942012
10577,10.783461,52.409244,10.783338,52.410406,0.30103
10578,10.78104,52.409145,10.78158,52.409282,1.107386
10579,10.78158,52.409282,10.781696,52.40913,1.337009
10580,10.806952,52.440393,10.806633,52.43956,0.539438
10581,10.806633,52.43956,10.806314,52.438726,0.452408
10582,10.806314,52.438726,10.806044,52.438606,0.539917
10583,10.806044,52.438606,10.806162,52.438449,0.662949
10584,10.808899,52.43964,10.808164,52.43978,0.691912
10585,10.808164,52.43978,10.806952,52.440393,0.530036
10586,10.808956,52.439812,10.809568,52.441044,0.212939
10587,10.809568,52.441044,10.810145,52.441639,0.416557
10588,10.806317,52.445282,10.806427,52.445159,1.213115
10589,10.805412,52.449437,10.804319,52.448459,0.57606
10590,10.804319,52.448459,10.803225,52.447481,0.423779
10591,10.803225,52.447481,10.802884,52.44673,0.545485
10592,10.802884,52.44673,10.804601,52.446006,0.803598
10593,10.804601,52.446006,10.806317,52.445282,0.844609
10594,10.794989,52.45137,10.795132,52.451253,0.844779
10595,10.795132,52.451253,10.794838,52.44993,0.703104
10596,10.783461,52.409244,10.783515,52.408126,0.908326
10597,10.776654,52.405702,10.776669,52.406252,1.053923
10598,10.777993,52.405356,10.77745,52.405384,0.722203
10599,10.77745,52.405384,10.776654,52.405702,0.617331
10600,10.73637,52.40746,10.737593,52.406977,1.09076
10601,10.868432,52.45059,10.868717,52.450979,1.275107
10602,10.868432,52.45059,10.867151,52.449498,0.894362
10603,10.867151,52.449498,10.865869,52.448406,0.766475
10604,10.865869,52.448406,10.864587,52.447314,0.584425
10605,10.864587,52.447314,10.863305,52.446221,0.265014
10606,10.863305,52.446221,10.862024,52.445129,-0.316371
10607,10.862024,52.445129,10.860742,52.444037,0.33711
10608,10.860742,52.444037,10.85946,52.442945,0.619083
10609,10.85946,52.442945,10.858179,52.441852,0.789522
10610,10.858179,52.441852,10.856873,52.440878,0.911646
10611,10.856873,52.440878,10.855568,52.439904,1.006858
10612,10.877127,52.458161,10.877739,52.458729,0.45349
10613,10.877739,52.458729,10.878911,52.459736,-inf
10614,10.878911,52.459736,10.880082,52.460743,-inf
10615,10.880082,52.460743,10.881253,52.461751,-inf
10616,10.881253,52.461751,10.882425,52.462758,-inf
10617,10.882425,52.462758,10.883596,52.463766,-inf
10618,10.883596,52.463766,10.884767,52.464773,-inf
10619,10.884767,52.464773,10.885939,52.465781,-inf
10620,10.885939,52.465781,10.88711,52.466788,-inf
10621,10.88711,52.466788,10.888281,52.467795,-inf
10622,10.888281,52.467795,10.889452,52.468803,-inf
10623,10.889452,52.468803,10.890624,52.46981,-inf
10624,10.759187,52.42092,10.759088,52.42164,0.485841
10625,10.756505,52.420272,10.756403,52.420881,0.75668
10626,10.756403,52.420881,10.75688,52.421389,0.615386
10627,10.75688,52.421389,10.756989,52.422023,0.649218
10628,10.706819,52.425253,10.707951,52.42532,0.397551
10629,10.707951,52.42532,10.709082,52.425387,0.622589
10630,10.709082,52.425387,10.711057,52.425438,0.786003
10631,10.711057,52.425438,10.713033,52.425488,0.908767
10632,10.713033,52.425488,10.713844,52.426008,1.004547
10633,10.713844,52.426008,10.714453,52.426148,1.082974
10634,10.701598,52.424956,10.703338,52.425055,0.590654
10635,10.703338,52.425055,10.705079,52.425154,0.315843
10636,10.705079,52.425154,10.706819,52.425253,0.148744
10637,10.696525,52.42483,10.698216,52.424872,0.995405
10638,10.698216,52.424872,10.699907,52.424914,0.897339
10639,10.699907,52.424914,10.701598,52.424956,0.770475
10640,10.692666,52.424725,10.694595,52.424777,0.867552
10641,10.694595,52.424777,10.696525,52.42483,1.075355
10642,10.689178,52.424623,10.690922,52.424674,1.035893
10643,10.690922,52.424674,10.692666,52.424725,0.953497
10644,10.741619,52.390309,10.741345,52.389754,0.7695
10645,10.739515,52.38712,10.739681,52.387153,0.93588
10646,10.746727,52.39705,10.746942,52.395951,0.372569
10647,10.746942,52.395951,10.746755,52.395815,0.140205
10648,10.746755,52.395815,10.745824,52.39579,0.287233
10649,10.811766,52.431385,10.812894,52.43142,0.951418
10650,10.812894,52.43142,10.814022,52.431454,1.020188
10651,10.814022,52.431454,10.815996,52.431514,1.062071
10652,10.815996,52.431514,10.817971,52.431574,0.979568
10653,10.817971,52.431574,10.819945,52.431634,0.878722
10654,10.819945,52.431634,10.82192,52.431693,0.751648
10655,10.82192,52.431693,10.823894,52.431753,0.585684
10656,10.823894,52.431753,10.825869,52.431813,0.68275
10657,10.825869,52.431813,10.827843,52.431873,0.45954
10658,10.827843,52.431873,10.829818,52.431932,0.171984
10659,10.829818,52.431932,10.831792,52.431992,0.213878
10660,10.831792,52.431992,10.833442,52.432192,0.516911
10661,10.833442,52.432192,10.835092,52.432391,0.716803
10662,10.835092,52.432391,10.836741,52.432591,0.856804
10663,10.836741,52.432591,10.838314,52.432939,0.963174
10664,10.838314,52.432939,10.839888,52.433286,1.048681
10665,10.799627,52.453901,10.800912,52.45366,0.890204
10666,10.800912,52.45366,10.802198,52.45342,0.858804
10667,10.802198,52.45342,10.802518,52.453626,0.580048
10668,10.802518,52.453626,10.803821,52.453579,0.619703
10669,10.795626,52.433564,10.796636,52.43292,0.468316
10670,10.796636,52.43292,10.796491,52.432665,0.166731
10671,10.796491,52.432665,10.794639,52.43233,0.096778
10672,10.843549,52.434298,10.842965,52.434178,1.134369
10673,10.797697,52.43993,10.798559,52.439952,0.910375
10674,10.797697,52.43993,10.797466,52.440519,0.685897
10675,10.797466,52.440519,10.79761,52.441067,0.556134
10676,10.79761,52.441067,10.798146,52.441494,0.558926
10677,10.798146,52.441494,10.798722,52.441652,0.641126
10678,10.796987,52.439635,10.796482,52.440391,0.636702
10679,10.796482,52.440391,10.796449,52.441303,0.444501
10680,10.796449,52.441303,10.796416,52.442215,0.330127
10681,10.796416,52.442215,10.796695,52.442379,0.484336
10682,10.796695,52.442379,10.797481,52.44238,0.631212
10683,10.79993,52.438645,10.799336,52.438692,0.919745
10684,10.799336,52.438692,10.797624,52.439211,0.802808
10685,10.797624,52.439211,10.796987,52.439635,0.668782
10686,10.796987,52.439635,10.797697,52.43993,0.195277
10687,10.797697,52.43993,10.797624,52.439211,-0.357206
10688,10.809046,52.450159,10.809004,52.44948,0.912189
10689,10.807795,52.449683,10.809004,52.44948,0.596984
10690,10.809004,52.44948,10.80964,52.449398,1.061483
10691,10.80964,52.449398,10.810181,52.448995,1.047112
10692,10.805412,52.449437,10.806603,52.44956,0.848523
10693,10.806603,52.44956,10.807795,52.449683,0.801226
10694,10.807795,52.449683,10.809046,52.450159,0.392527
10695,10.809046,52.450159,10.809226,52.450774,1.036499
10696,10.827178,52.43598,10.828341,52.43573,0.931869
10697,10.828341,52.43573,10.828714,52.435499,0.828924
10698,10.828714,52.435499,10.828926,52.435161,0.70716
10699,10.828926,52.435161,10.828835,52.434768,0.572964
10700,10.828835,52.434768,10.828209,52.434193,0.46236
10701,10.828209,52.434193,10.826876,52.433799,0.496015
10702,10.826876,52.433799,10.826382,52.433474,0.648786
10703,10.823542,52.436326,10.824702,52.436178,1.091164
10704,10.824702,52.436178,10.825863,52.43603,1.033798
10705,10.825863,52.43603,10.826286,52.436425,0.371209
10706,10.826286,52.436425,10.827178,52.43598,0.439527
10707,10.827178,52.43598,10.825863,52.43603,0.88922
10708,10.803866,52.440756,10.804231,52.440858,0.77992
10709,10.804231,52.440858,10.804502,52.44059,0.708571
10710,10.803487,52.440224,10.80307,52.439869,0.374689
10711,10.80307,52.439869,10.80237,52.439724,-0.035326
10712,10.803487,52.440224,10.803866,52.440756,0.575907
10713,10.803866,52.440756,10.803061,52.441122,1.012841
10714,10.803061,52.441122,10.802063,52.440943,1.066087
10715,10.804796,52.440565,10.806952,52.440393,0.551699
10716,10.806952,52.440393,10.807263,52.441138,0.511399
10717,10.801954,52.439983,10.802508,52.440207,0.639841
10718,10.802508,52.440207,10.803487,52.440224,0.509295
10719,10.803487,52.440224,10.804088,52.440274,0.569441
10720,10.804088,52.440274,10.804502,52.44059,0.538392
10721,10.804502,52.44059,10.804796,52.440565,0.901117
10722,10.804796,52.440565,10.806029,52.440852,0.627099
10723,10.806029,52.440852,10.807263,52.441138,0.714456
10724,10.807263,52.441138,10.807619,52.442074,0.964442
10725,10.807619,52.442074,10.807897,52.442118,1.039063
10726,10.819526,52.44351,10.819776,52.442886,1.068054
10727,10.801119,52.440159,10.801538,52.439937,1.048275
10728,10.801538,52.439937,10.801954,52.439983,0.886924
10729,10.801954,52.439983,10.80237,52.439724,0.282302
10730,10.80237,52.439724,10.801863,52.439482,-0.54476
10731,10.801863,52.439482,10.801538,52.439937,0.234198
10732,10.810615,52.433391,10.81072,52.433876,0.690082
10733,10.81072,52.433876,10.811169,52.434323,0.58266
10734,10.811169,52.434323,10.812115,52.434746,0.569991
10735,10.812115,52.434746,10.81306,52.435169,0.648098
10736,10.81306,52.435169,10.813561,52.435282,0.511069
10737,10.813561,52.435282,10.815031,52.435205,0.171468
10738,10.800791,52.440032,10.801119,52.440159,0.898845
10739,10.801119,52.440159,10.801032,52.440363,1.157667
